Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks,worker_id
义务教育教科书·音乐八年级下册_chunk_0,0,"图书在版编目 （ CIP ） 数据音乐 : 简谱 、 五线谱 . 八年级 . 下册 / 张前 , 刘清华主编 . —长沙 : 湖南文艺出版社， 2014 . 1 （ 2022 . 1 重印 ） 义务教育教科书 ISBN 978 - 7 - 5404 - 6489 - 9 Ⅰ . ① 音… Ⅱ . ① 张… ② 刘… Ⅲ . ① 音乐课—初中—教材 Ⅳ . ① G 634 . 951 . 1 中国版本图书馆 CIP 数据核字 （ 2013 ） 第 267251 号主 编张 前刘清华副 主编 李泯 邹阳 薛晖 罗选久编写人员杨 萍刘镇钰程 方孙红成陈 帜责任编辑孙红成美术设计吴学军进 子陈安民等封面绘画左汉中欢迎您对本教材提出宝贵意见和建议！ 地址： 湖南省长沙市雨花区东二环一段 508 号湖南文艺出版社音乐教材编辑培训部邮编： 410014 电话： 0731 - 88718429 邮箱： hnwy_jcb@ 126 . com 经全国中小学教材审定委员会 2013 年审定通过义务教育教科书 YIN YUE 音乐 （ 简谱 、 五线谱 ） 八年级下册张 前刘清华主编湖 南文 艺出 版社 出版 湖南 出版 中心 重印 湖南 省新 华书 店发 行湖南天闻新华印务邵阳有限公司印装 2014 年 1 月第 1 版 2022 年 1 月第 9 次印刷 787 × 1092 16 开印张： 4 插页： 6 印数： 1 — 100000 册 ISBN 978 - 7 - 5404 - 6489 - 9： 9 . 14 元 （ 2022 春 ） 批准文号： 湘发改价费 〔 2017 〕 343 号著作权所有， 请勿擅用本书制作各类出版物， 违者必究。 如有质量问题， 影响阅读， 请与湖南出版中心联系调换。 联系电话： 0731 - 88388986 0731 - 88388987 义务 教育 教科 书八年级下册音 乐 （ 简谱 、 五线谱 ）",825,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,0,2025-07-21T14:24:41.495Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.5841269841269842,0.7999999999999999,0.825,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_1,1,① 春秋战国时期， 韩国有位出色的民间歌手， 名叫韩娥。 她经常到各地寻访知音， 学习民歌。 ② 一天， 她来到齐国的雍门， 没钱没粮了， 只好在街上卖艺， 很多听她唱歌的人都忘记了做工， 忘记了赶路。 中国古代音乐成语故事绘画陈安民 ③ 晚上， 韩娥住在旅店里， 旅店老板不懂音乐， 瞧不起韩娥， 欺侮她。 于是， 韩娥唱起悲哀的歌， 周围的人都被感动得哭了。 ④ 韩娥离开雍门三天了， 听过她唱歌的人总觉得她的歌声还在屋梁上缭绕不已。 八年级下册主编：张前  刘清华义 务教 育教 科书,245,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,1,2025-07-21T14:24:41.495Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.8785046728971962,0.7999999999999999,0.245,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_2,2,中华人民共和国国歌田　汉词 聂耳 曲目 录演唱同一首歌我听见时光的声音音乐知识五线谱识读（六） 和弦和声活动与练习第一单元同一首歌 06 欣赏春江花月夜草原上三六 ※ 小放驴活动与练习第二单元八音和鸣 （四） 12 演唱星星索樱花欣赏美丽的国土拉格厄尔嘎兹阿拉伯舞曲 ※ 活动与练习第三单元世界民族之声 （一） 18 欣赏客家之歌红旗颂地平线音乐知识交响诗活动与练习第四单元华夏乐章 （二） 26 \n演唱我和你友谊地久天长欣赏手拉手活动与练习第五单元我和你 32 欣赏第九十四 （ “惊愕” ） 交响曲（第二乐章） 第五 （ “命运” ） 交响曲（第一乐章） 第九 （ “自新大陆” ） 交响曲（第二乐章） 音乐知识交响曲活动与练习第六单元七彩管弦 （四） 38 演唱当兵的人好男儿就是要当兵打靶归来欣赏中国人民解放军进行曲活动与练习第七单元当兵的人 44 欣赏木偶舞场景西班牙舞曲俄罗斯舞曲女战士和炊事班长的舞蹈军民团结一家亲音乐知识舞剧活动与练习第八单元舞剧撷英 50 一、好歌点击思念真心英雄我们是朋友二、让歌声更美好三、音乐小百科我们的音乐天地 （供选用） 58 音乐教科书循环使用记录综合练习、期末测评 （活页） ※为选学内容 64 \n同一 首歌 演唱第一单元同一首歌陈哲胡迎节词 孟卫东曲 李炳富编合唱 06 \n（此为简缩谱） 第一单元同一首歌 07 \n虞文琴词 孙川 曲我听见时光的声音 1. 2. 08 \n音乐知识五线谱识读 （六） F大调以音名中的F音为大调式的主音，唱名为 “do”。 F大调与C大调音阶、唱名位置及调号之比较 Ⅱ . Ⅰ . 第一单元同一首歌 09,693,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,2,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.8529411764705882,0.7999999999999999,0.693,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_3,3,同一 首歌 演唱第一单元同一首歌陈哲胡迎节词 孟卫东曲 李炳富编合唱 06 \n（此为简缩谱） 第一单元同一首歌 07 \n虞文琴词 孙川 曲我听见时光的声音 1. 2. 08 \n音乐知识五线谱识读 （六） F大调以音名中的F音为大调式的主音，唱名为 “do”。 F大调与C大调音阶、唱名位置及调号之比较 Ⅱ . Ⅰ . 第一单元同一首歌 09 \n活动与练习和　弦和弦指三个或三个以上不同音的集合。这些不同的音可以是同时出现，也可先后出现，形成重叠。最常见的和弦是以大小调式音阶中任一音为基础，自下而上地在其上方每相隔一个音构成的三音叠置。 如图 （以C大调音阶为例）： 这类由三个音构成的和弦，称为 “三和弦”。在各音级上建立的三和弦，由于构成音级的不同，其名称和内部结构及产生的音响也存在差异。其中最具代表性的是建立在大调式主音上的三和弦，是 “大三和弦”；建立在小调式主音上的三和弦，是 “小三和弦”： C大调 a 小调一般来说，大三和弦音响较明亮，小三和弦音响较柔和。 和声 不同和弦按一定组织逻辑 （或规则） 进行的连续运动，便形成和声。在多声部音乐中（如合唱、合奏、钢琴曲、室内乐、交响曲等），丰富多样、变化万千、色彩缤纷的和声音响，是音乐表现的重要手段。 音乐作品的和声，有时以二声部组合形式出现，这可看作是和声的初级形态，也可视为三和弦的简化形式，如本单元 《同一首歌》 后半部分的二声部合唱。 河北民歌《小白菜》 山西民歌《交城山》 1.视唱练习。 10 \n2.合唱练习。 演唱时注意倾听三声部的音响，对比体验大三和弦及小三和弦的不同色彩。 提示 《我听见时光的声音》片段第一单元同一首歌 11 \n八音和鸣 （四） 第二单元琵琶古曲上海大同乐会改编彭修文配器欣赏春江花月夜 （民族管弦乐曲） 音乐主题绘画陈安民 12,765,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,3,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.8473609129814551,0.7999999999999999,0.765,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_4,4,2.合唱练习。 演唱时注意倾听三声部的音响，对比体验大三和弦及小三和弦的不同色彩。 提示 《我听见时光的声音》片段第一单元同一首歌 11 \n八音和鸣 （四） 第二单元琵琶古曲上海大同乐会改编彭修文配器欣赏春江花月夜 （民族管弦乐曲） 音乐主题绘画陈安民 12 \n● 背唱音乐主题。 ● 练唱了上面的歌曲后，你觉得张若虚的长诗对你欣赏乐曲有怎样的启发？请你从古人咏春江、咏花、咏月夜的其他诗词中选出一首与同学交流。 体验·探究这是一首典雅优美的抒情乐曲，由引子、主题乐段、主题的多次变奏及尾声构成。每个段落都有一个小标题，分别为江楼钟鼓、月上东山、风回曲水、花影层叠、水深云际、渔歌唱晚、回澜拍岸、桡鸣远濑、欸乃归舟、尾声。 ● 随琴唱一唱以唐代诗人张若虚的同名长诗为唱词的歌曲。 第二单元八音和鸣 （四） 《春江花月夜》曲调 〔唐〕张若虚词 13 \n● 仔细聆听音乐，选择合适的表情术语填在上述曲谱中相应的括号里。 ① 奔腾、欢乐地　② 自豪、歌颂地 　③ 自由、辽阔地 ● 说说音乐的第一部分和第二部分分别让你联想到了怎样的情景。 草原　上 （中胡独奏） 刘明源曲 《八骏图》　徐悲鸿 14 \n《三六》又名《三落》《梅花三弄》，原系江南丝竹（ 参见第63页“音乐小百科” ）八大曲之一。乐曲旋律清新优美、流畅活泼，洋溢着欢快的节日气氛，常于民间喜庆场合演奏。 江南民间乐曲河北民间乐曲这首河北吹歌（ 参见第63 页“音乐小百科” ），曲调欢快、诙谐，管子和吹打乐队通过对答、模仿等形式形象地表现了北方农村民间歌舞 “跑驴”的欢乐、幽默场景。 小放　驴 （河北吹歌） 三六 ※ 第二单元八音和鸣 （四） 15 \n神奇的民间锣鼓活动与练习此鼓谱由苏南 《十番锣鼓》 曲 “十八六四二” 简化而成，其节拍组合呈现出越来越紧凑（“十——八——六——四——二”） 的结构特点。 读读念念 “ 十八 六四 二 ” 十八 六四 二接龙操练 “十” “八” 16,824,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,4,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.8241610738255034,0.7999999999999999,0.824,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_5,5,神奇的民间锣鼓活动与练习此鼓谱由苏南 《十番锣鼓》 曲 “十八六四二” 简化而成，其节拍组合呈现出越来越紧凑（“十——八——六——四——二”） 的结构特点。 读读念念 “ 十八 六四 二 ” 十八 六四 二接龙操练 “十” “八” 16 \n提示用打击乐器及声势动作 （ 演奏说明见第63页“音乐小百科” ） 对此鼓谱进行演奏练习。先分练、慢练、轻练，再按规定速度接龙合成。 “六” “四” “二” 全班分为甲乙两组，将 “十八六四二” 还原为五个组合单位，按 “甲十——乙十、 甲八——乙八、 甲六——乙六……” 顺序进行分组 “对决”，看哪组演奏得更生动、 流利。 分组 “ 对决” 在分组 “对决——展示” 的基础上，将两组演奏的鼓曲做 “呼应——拼合” 式的串联， 中间不留任何停顿，一鼓作气，打出民间锣鼓曲自由奔放、热烈欢快的气势。 串联 “ 合欢” 套用 “十八六四二” 的节奏组合样式，尝试采用不同打击乐器或声势动作，照书中提供的鼓谱节奏进行演奏，体验因 “变脸套打” 带来的音色变化的乐趣。 “ 变脸套打” 第二单元八音和鸣 （四） 17 \n演唱星　星索 第三单元世界民族之声 （一） 印度尼西亚民歌张英荣译词廖一明吴歌配歌 18 \n印度尼西亚的甘美兰乐队（ 参见第63页“音乐小百科” ） ● 用下面的固定音型为歌曲伴唱。 第三单元世界民族之声 （一） 19 ● 按乐谱标记的力度要求演唱这首日本民歌。 ● 下面三种日本传统乐器与我国的哪三种乐器相似？ 三味线日本筝尺八樱　花日本民歌清水修编曲张碧清译配 20,663,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,5,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.7975986277873071,0.7999999999999999,0.663,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_6,6,印度尼西亚的甘美兰乐队（ 参见第63页“音乐小百科” ） ● 用下面的固定音型为歌曲伴唱。 第三单元世界民族之声 （一） 19 ● 按乐谱标记的力度要求演唱这首日本民歌。 ● 下面三种日本传统乐器与我国的哪三种乐器相似？ 三味线日本筝尺八樱　花日本民歌清水修编曲张碧清译配 20 \n欣赏美丽的国土 （女声独唱） 巴基斯坦民歌歌词大意： 我们的土地是金色的大地，每一寸土地都要用生命和鲜血来保卫，对你我们比自己的生命还要热爱，只要世界还存在， 我们就有自由。 拉格 （西塔尔与乐队） 印度音乐 “拉格” 在印度音乐中是一种旋律框架。每一种拉格都有自己特有的音阶及特定音调， 并表达某种特定的情绪。拉格被称为印度古典音乐的灵魂， 是印度古典音乐的两个基本因素之一。另一个基本因素是 “塔拉”（节奏、 节拍的总称）。 ● 在听赏乐曲时， 你能分辨出西塔尔的声音吗？ 西塔尔拨奏弦鸣乐器。流行于南亚地区。印度的西塔尔有多种，弦4 ～ 7根不等。可以独奏也可以合奏。 第三单元世界民族之声 （一） 21 \n● 说说这首歌曲的节奏有什么特点。 ● 听赏这首歌曲时，可边划拍边轻声跟唱。 土耳其民歌钟　途译配厄 尔嘎 兹 22 \n体验·探究阿拉伯舞曲 ※ （传统器乐合奏） ● 聆听音乐， 以追踪音乐主题为线索， 结合速度及音乐情绪的变化， 尝试写出这首舞曲的段落结构。 ● 复听时， 请用下面的固定节奏型参与音乐表现。 阿拉伯音乐第三单元世界民族之声 （一） 23 \n活动与练习 １.视唱练习。 缅甸民歌《瓦城的花朵》 （2） 巴基斯坦民歌《月亮》 （1） 2. 竖笛合奏练习。 清水修编曲日本民歌《樱花》 24 \n3. 合唱练习。 提示演唱时注意跳音与连音的区别。 《森林水车》片段 〔日〕米山正夫曲第三单元世界民族之声 （一） 25 \n欣赏华夏乐章 （二） 第四单元固定节奏型：由定音鼓、钢琴、低音提琴奏出。 客家 之歌 （交响音诗《土楼回响》第五乐章） 刘湲 曲 26,831,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,6,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.8335588633288228,0.7999999999999999,0.831,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_7,7,3. 合唱练习。 提示演唱时注意跳音与连音的区别。 《森林水车》片段 〔日〕米山正夫曲第三单元世界民族之声 （一） 25 \n欣赏华夏乐章 （二） 第四单元固定节奏型：由定音鼓、钢琴、低音提琴奏出。 客家 之歌 （交响音诗《土楼回响》第五乐章） 刘湲 曲 26 \n《土楼回响》第五乐章 《客家之歌》 有两个音乐主题，主题Ⅰ取材于客家山歌《唔怕山高水远》；主题Ⅱ具有“劳动号子” 的风格特点，其素材也来源于客家山歌。 客家是指我国西晋末年、唐朝末年和南宋末年从黄河流域辗转南迁的汉人，现主要分布在广东、福建、江西、台湾等省区。 ● 随琴哼唱客家山歌 《唔怕山高水远》。 ● 仔细聆听，音乐主题Ⅰ 《唔怕山高水远》 这一核心素材 （以合唱形式） 在本乐章中出现了几次？每次出现采用什么样的力度？（请用力度术语表示，如 p、mf、ff 等。) 力度合唱出现次数 ● 这首作品以不断反复的 “固定节奏型”，从弱( p )到强( f )贯穿全曲，这一表现手法带给你怎样的感受？ 体验·探究第四单元华夏乐章 （二） 27 \n红旗　颂 ● 在铜管乐器奏出的引子尾部 （主题Ⅰ进入之前），低音乐器奏出了一句庄严的曲调，你听出这是哪首歌的音调了吗？ 体验·探究 《开国大典》 （董希文） 吕其明曲 28 \n吕其明 （1930 — 　） 作曲家，安徽无为人。代表作有管弦乐序曲 《红旗颂》，交响诗《白求恩》 《龙华祭》，歌曲《谁不说俺家乡好》 （合作） 等。 吕其明曲 薛锡祥填词 ● 在老师指挥下，有表情地唱唱这首为 《红旗颂》 音乐主题填词的歌曲。 第四单元华夏乐章 （二） 29 \n地平　线 （节选） 《地平线》 是作曲家叶小纲于1985年为女高音、男低音和交响乐队创作的。乐曲以 “地平线” 为标题，引导听众对人类生存的宇宙展开天宽地阔、景象万千的无尽遐想。 乐曲运用西藏民间音乐为创作素材，其核心音调由男低音唱出，女高音作呼应： 叶小纲曲 ● 聆听音乐时，注意贯穿在乐队中的上述音调，并说说你的感受。 30,847,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,7,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.7971014492753623,0.7999999999999999,0.847,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_8,8,地平　线 （节选） 《地平线》 是作曲家叶小纲于1985年为女高音、男低音和交响乐队创作的。乐曲以 “地平线” 为标题，引导听众对人类生存的宇宙展开天宽地阔、景象万千的无尽遐想。 乐曲运用西藏民间音乐为创作素材，其核心音调由男低音唱出，女高音作呼应： 叶小纲曲 ● 聆听音乐时，注意贯穿在乐队中的上述音调，并说说你的感受。 30 \n音乐知识活动与练习 1.你最喜欢本单元中的哪一首乐曲，为什么？ 2.选择 （或复制） 一幅与本单元中的一首乐曲意境相近的美术作品，贴在下面的画框里。 交响诗是以诗歌、戏剧、绘画及历史事迹为题材的、有标题的单乐章管弦乐曲，常表现一定的情节内容。由19世纪匈牙利作曲家李斯特首创。一些称为 “音诗”“交响音诗”“交响音画” 的管弦乐作品，性质和交响诗相似，而更长于风俗情景的描绘。 交响诗第四单元华夏乐章 （二） 31 \n第五单元演唱我　和你 （You and Me） 陈其钢词曲我和你稍慢 1. 2. 32 \n这是第29届北京奥运会的主题歌，优美朴实的音调，闪耀着人性与情意的光华，表达了世界各国人民对和平与友谊发自内心的渴望与相会在北京的激情。 ● 分男、女声有表情地演唱并背唱这首歌曲。 第五单元我和你 33 \n友谊地久天长 （Auld Lang Syne） 苏格兰民歌 〔英〕罗伯特·朋斯词 邓映易译配 34 \n欣赏手　拉手 〔美〕威特洛克词 〔意〕乔治·莫罗伯曲 佚名译配这是第24届汉城奥运会的主题曲，旋律舒缓、简洁，朗朗上口，深情、生动地诠释了和平、团结、协作的奥运精神。 ● 随音乐跟唱这首歌曲。 ● 收集一两首与奥运会相关的歌曲，与同学交流分享。 第五单元我和你 35 \n活动与练习 1.视唱练习。 （１） 山西民歌《会哥哥》 蒙古族民歌《天鹅》 2. 聆听下面几段音乐，为花样滑冰、健美操、太极拳三个运动项目分别选配适合的音乐，并说出理由。 （3） （1） （２） （2） 36 \n3. 合唱练习。 《运动员进行曲》 吴光锐贾双李明秀曲 第五单元我和你 37 \n七彩管弦 （四） 第六单元第九十四（ “惊愕” ）交响曲欣赏 （第二乐章） 〔奥〕海顿 曲 38,903,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,8,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.7872078720787208,0.7999999999999999,0.903,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
义务教育教科书·音乐八年级下册_chunk_9,9,3. 合唱练习。 《运动员进行曲》 吴光锐贾双李明秀曲 第五单元我和你 37 \n七彩管弦 （四） 第六单元第九十四（ “惊愕” ）交响曲欣赏 （第二乐章） 〔奥〕海顿 曲 38 \n体验·探究 ● 随琴唱一唱音乐主题，熟记音乐主题。 ● 变奏Ⅱ和变奏Ⅲ、Ⅳ分别采用了什么变奏手法，你能作出简要的分析吗？ ● 你知道这首编号为 “第九十四” 的交响曲为什么叫 “惊愕” 吗？请搜集其创作背景，与同学分享。 奥地利作曲家，欧洲古典音乐的奠基人之一。一生创作了大量各种体裁的音乐作品，其中仅交响曲就超过一百首。主要有 《惊愕》 《告别》《伦敦》 等。此外还创作了清唱剧 《四季》，室内乐 《皇帝四重奏》 等。 海顿 （1732—1809） 第六单元七彩管弦 （四） 39 \n第五（ “命运” ）交响曲 （第一乐章） 〔德〕贝多芬曲 “命运”交响曲充分表达了贝多芬“从黑暗走向光明，通过斗争走向胜利”的坚定信念。 ● 认真聆听主部主题，你能领会贝多芬所说的 “命运就是这样敲门的” 这句话的含义吗？ ● 分别哼唱主部主题和副部主题，说说二者不同的音乐特点。 ● 课后聆听这首交响曲的第四乐章，感受 “通过斗争走向胜利” 后的灿烂与辉煌。 德国作曲家，欧洲古典音乐的重要代表人物。青年时代起听力就有所减退，直到晚年两耳失聪，但他却以顽强的意志创作了大量具有时代精神的优秀作品，主要有九部交响曲， 五部钢琴协奏曲，三十二首钢琴奏鸣曲，歌剧 《费德里奥》 等。 贝多芬 （1770 —1827） 体验·探究 《创世纪》（局部）〔意〕米开朗琪罗 40 \n第九（ “自新大陆” ）交响曲 （第二乐章） 捷克作曲家。主要作品有 《第九（“自新大陆”）交响曲》《b小调大提琴协奏曲》 《狂欢节序曲》和歌剧《水仙女》 等。 德沃夏克 （1841—1904） 这部交响曲是捷克作曲家德沃夏克旅居美国时创作的，共四个乐章。第二乐章是一首美妙动人、感人肺腑的音诗，表达了作曲家对故国和亲人的深切怀念。 〔捷〕德沃夏克曲 第六单元七彩管弦 （四） 41,859,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级下册,9,2025-07-21T14:24:41.496Z,2.0,义务教育教科书·音乐八年级下册_4c292dda,八年级,text_extraction,unknown,0.7799227799227799,0.7999999999999999,0.859,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级下册_4c292dda.pdf,义务教育教科书·音乐八年级下册_4c292dda.json,音乐,16,worker_7
