Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunkIndex,chunkSize,enhancementTimestamp,enhancementVersion,extractedAt,grade,loc_lines,method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,textLength
义务教育教科书·科学九年级上册_chunk_0,0,批准文号：浙发改价格［2019］319号、［2020］331号举报电话：12345、12315\n定价：11.79元前\n\n言少年时代的你，脑袋里可能时常会冒出许许多多的问题：天空为什么是蓝色的？我们脚下的地球是怎么形成的？最早的人是从哪来的？那些巨大的恐龙为什么会灭绝？……你的这些问题都是科学所关心的问题。事实上，科学就是起因于人类的好奇心和对自然界无尽的追问。学习了《科学》，你将获得很多问题的答案，同时也会萌生出更多新的问题。 学习《科学》时，我们将会接触到大量科学概念、规律和各种科学符号，由此，我们将从纷繁复杂的生活世界走进简单有序的科学世界，对周围的世界也将会有一个全新的认识。就拿树来说，你会认为树是由树干、树枝、树叶，以及藏在地下的树根构成。但在学习科学之后，你将惊异地发现树的构成材料居然主要是水和空气中的二氧化碳！你把树焚烧了，树就会变回原来的水和二氧化碳释放到空气中。在火焰中散发出来的，则是原先用来把水和二氧化碳转化为树并贮藏在树里的太阳的光和热。对自然奥秘的这种理性认识，将会使你获得无比的愉悦感和充实感。 科学并不是简单地对自然规律加以揭示，更重要的是找到研究自然规律的方法。例如，意大利科学家伽利略（1564~1642）正是被一盏从教堂穹顶上悬挂下来吊灯的来回摆动所吸引，通过仔细观察和反复实验，从而得出了“摆的等时性原理”。后来人们利用这一原理发明了机械摆钟。学习《科学》不能只是记住书本中的结论，学习《科学》的中心环节是学会科学的研究方法。 当你进入科学殿堂并领略科学的辉煌成果时，你就会感受到科学的美妙和神奇；当你学会了科学研究的方法时，你就得到了一把开启科学之门的金钥匙。 我们正生活在一个科学技术突飞猛进的时代。科学的未来就在你们身上。让我们站在科学巨人的肩膀上，揭开更多的科学之谜，创造更加灿烂的科技文明！ 中国科学院院士第1章物质及其变化第1节物质的变化· ···············\n\n第2节物质的酸碱性···············\n\n第3节常见的酸··················\n\n11\n\n第4节常见的碱··················\n\n15\n\n第5节酸和碱之间发生的反应· ········\n\n19\n\n第6节,937,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,0,991,2025-07-21T14:23:48.777Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.7815587266739846,0.7999999999999999,0.937,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_1,1,中国科学院院士第1章物质及其变化第1节物质的变化· ···············\n\n第2节物质的酸碱性···············\n\n第3节常见的酸··················\n\n11\n\n第4节常见的碱··················\n\n15\n\n第5节酸和碱之间发生的反应· ········\n\n19\n\n第6节几种重要的盐···············\n\n23\n\n第 2章物质转化与材料利用第1节金属材料··················\n\n36\n\n第2节金属的化学性质· ············\n\n41\n\n第3节有机物和有机合成材料· ········\n\n47\n\n第4节物质的分类· ···············\n\n54\n\n第5节物质的转化 · ···············\n\n58\n\n第6节材料的利用与发展 ············\n\n65\n\n第 3章能量的转化与守恒第1节能量及其形式···············\n\n73\n\n第2节机械能· ··················\n\n76\n\n第3节能量转化的量度· ············\n\n81\n\n第4节简单机械··················\n\n87\n\n第5节物体的内能· ···············\n\n99\n\n第6节电能·····················\n\n109 第7节核能·····················\n\n119\n\n第8节能量的转化与守恒· ···········\n\n124\n\n第4章代谢与平衡第1节食物与营养· ···············\n\n134\n\n第2节食物的消化与吸收· ···········\n\n140\n\n第3节体内物质的运输· ············\n\n147\n\n第4节能量的获得· ···············\n\n159\n\n第5节体内物质的动态平衡···········\n\n162\n\n研究性学习课题一\n\n调查当地酸雨情况及其影响· ········\n\n171\n\n二金属对社会发展的作用· ···········\n\n171\n\n三寻找自行车中的杠杆··············\n\n172\n\n四,914,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,1,996,2025-07-21T14:23:48.777Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.35668789808917195,0.6,0.914,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_2,2,147\n\n第4节能量的获得· ···············\n\n159\n\n第5节体内物质的动态平衡···········\n\n162\n\n研究性学习课题一\n\n调查当地酸雨情况及其影响· ········\n\n171\n\n二金属对社会发展的作用· ···········\n\n171\n\n三寻找自行车中的杠杆··············\n\n172\n\n四怎样防治龋齿··················\n\n172\n\n附录 1 常用法定计量单位·················\n\n173\n\n附录 2 部分酸、碱和盐的溶解性表（20℃）· ····\n\n175\n\n附录 3 相对原子质量表· ·················\n\n176\n\n附录 4 元素周期表·····················\n\n177 第\n\n1章物 质及 其变 化我\n\n们依靠吃进去的食物构建自己的身体，木炭燃烧后会生成二氧化碳……自然界的物质不但种类繁多， 而且在不断地发生着变化。其中有的变化较为剧烈，如燃烧；有的变化则较为温和缓慢，如铁生锈。 我们根据什么来判断物质间发生了化学变化，又如何认识它们变化的规律呢？ 科学九年级上册\nKEXUE JIUNIANJISHANGCE\n\n第\n\n1 节物质的变化如果你在篝火上烧烤食物，你能看到燃烧使坚硬的干柴变为松脆的木炭，甚至变为灰烬；你能听到火焰发出的嘶嘶声；你能闻到烟味；你能感受到燃烧放出的热量；你甚至还能品尝到烧烤后的熟食。这个过程中许多物质发生了变化，而你能感知到的只是这些物质发生变化时所伴随的现象。 物质是在不断变化着的自然界的物质会发生变化：云中的水汽有时会凝结变成雨水落下；小树苗会长成参天大树……\n自然界中的物质在不断地发生着变化，其中有些变化不会产生新的物质，属于物理变化；有些变化会产生新的物质，属于化学变化。 思考与讨论自然界中的这些变化是什么变化？ 图1-2\n\n图1-1\n\n下雨煤矿自燃图1-3 植物进行光合作用第\n章\n\nDIYIZHANG WUZHIJIQIBIANHUA\n\n物理变化和化学变化在本质上有哪些不同？ 物质及其变化思考与讨论化学变化的实质是构成物质分子的原子重新进行组合，形成了新的分子。,919,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,2,976,2025-07-21T14:23:48.777Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.6674698795180722,0.7999999999999999,0.919,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_3,3,思考与讨论自然界中的这些变化是什么变化？ 图1-2\n\n图1-1\n\n下雨煤矿自燃图1-3 植物进行光合作用第\n章\n\nDIYIZHANG WUZHIJIQIBIANHUA\n\n物理变化和化学变化在本质上有哪些不同？ 物质及其变化思考与讨论化学变化的实质是构成物质分子的原子重新进行组合，形成了新的分子。 探究物质变化的方法物质发生物理变化或化学变化，尽管现象各不相同，但许多变化都伴随有以下一个或几个现象： 乙树叶变黄\n（颜色改变）\n甲无色透明的硝酸铅与碘化钾反应，生成黄色沉淀（颜色变化和有沉淀生成）\n\n丙 “钢水”出炉（温度变化）\n\n图1-4 物质变化的现象有些物质混合时会产生沉淀，如无色透明的硝酸铅和碘化钾溶液混合时，会生成黄色的沉淀（如图 1-4 甲）。有些物质的变化常伴随着颜色的变化，如落叶的黄色就是叶绿素被破坏后形成的（如图 1-4 乙）。有些物质变化时伴有气体产生，如水电解时产生氢气和氧气。有些物质在一定条件下状态会发生变化，如在高温下钢成为“钢水”\n（如图 1-4 丙）。而有些物体发生的变图1-5 各种形状的铁丝化仅仅是形状的变化，如铁丝被绕成各种形状（如图 1-5）。 3 科学九年级上册\nKEXUE JIUNIANJISHANGCE\n\n思考与讨论你是怎样判断物质发生的变化是物理变化还是化学变化，或者两者兼而有之的？ 碳酸钠溶液活动\n1. 如图 1-6 所示，取 2 支试管，在其中 1 支中加入 5 毫升澄清石灰水，在另 1 支中加入等量的蒸馏水。 2. 分别向 2 支试管中加入 5 毫升碳酸钠溶液。 3. 观察 2 支试管，你认为哪支试管里可能发生了化学反应？哪些证据支持你的推断？ 蒸馏水图1-6\n\n化学反应硫氰化钾溶液活动如图 1-7 所示，在盛有 10 mL\n氯化铁溶液的试管中，滴入几滴硫氰化钾溶液。观察发生的现象。 澄清石灰水氯化铁溶液加入硫氰化硫氰化钾氯化铁钾溶液后溶液溶液图1-7 氯化铁溶液与硫氰化钾溶液的反应根据这个性质，我们可以用硫氰化钾溶液检验三价铁离子的存在。 思考与讨论白色硫酸铜固体遇水会呈蓝色，这一性质有��么用途？,887,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,3,980,2025-07-21T14:23:48.777Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.803680981595092,0.7999999999999999,0.887,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_4,4,活动如图 1-7 所示，在盛有 10 mL\n氯化铁溶液的试管中，滴入几滴硫氰化钾溶液。观察发生的现象。 澄清石灰水氯化铁溶液加入硫氰化硫氰化钾氯化铁钾溶液后溶液溶液图1-7 氯化铁溶液与硫氰化钾溶液的反应根据这个性质，我们可以用硫氰化钾溶液检验三价铁离子的存在。 思考与讨论白色硫酸铜固体遇水会呈蓝色，这一性质有��么用途？ 我们如果想知道一种物质的性质，以及它在什么状况下会发生怎样的变化，可以通过观察、实验等方法，从物质的状态、颜色、温度（吸热或放热）、\n有无沉淀或气体生成等方面寻找证据，对各种证据进行分析，从而认识物质的变化和变化的规律，推测它们的性质，并利用物质变化的规律造福人类。 我们将用这种研究方法对一些常见的、重要的物质（如酸、碱、盐等）\n进行研究，初步探索物质变化的规律。 4 第章\n\nDIYIZHANG WUZHIJIQIBIANHUA\n\n物质及其变化练习\n1. 怎样判断物质是否发生了化学变化？ 2. 下面所列的是硫酸铜表现出来的性质，其中哪些是物理性质？哪些是化学性质？ （1）能溶于水。 （2）水溶液中滴加氢氧化钠溶液产生沉淀。 （3）晶体呈蓝色。 3. 通过观察，找出厨房里相关食物发生化学反应的证据，举例说出有气体产生、\n颜色改变和沉淀生成的化学变化。 第\n\n2 节物质的酸碱性我们经常接触的物质中，有的具有酸性，有的具有碱性，如人的胃液就具有酸性，它能杀灭细菌和帮助消化。工农业生产中，也常要用到许多酸性或碱性的物质，如硫酸、烧碱等。 酸性物质和碱性物质讲到酸性的物质，你可能会立即想到日常生活中所用的食醋。 活动将少量食醋倒入烧杯中，如图 1-8\n所示，用手扇动气流，闻一闻，它的气味是 _________ 的。 图1-8\n\n闻食醋\n\n5 科学九年级上册\nKEXUE JIUNIANJISHANGCE\n\n食醋是一种酸溶液，它有酸味，具有酸性。盐酸、硫酸和硝酸等都是酸， 如图 1-9 所示。还有橘子汁、番茄酱、苹果汁、柠檬汁等，如图 1-10 所示， 也都含有某些酸，具有一定的酸性。 盐酸\nHCl\n\n硫酸\nH2SO4\n\n硝酸\nHNO3\n\n图1-9 三种常用的酸：盐酸、硫酸、硝酸图1-10\n\n含酸的水果,920,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,4,981,2025-07-21T14:23:48.777Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.778169014084507,0.7999999999999999,0.92,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_5,5,闻食醋\n\n5 科学九年级上册\nKEXUE JIUNIANJISHANGCE\n\n食醋是一种酸溶液，它有酸味，具有酸性。盐酸、硫酸和硝酸等都是酸， 如图 1-9 所示。还有橘子汁、番茄酱、苹果汁、柠檬汁等，如图 1-10 所示， 也都含有某些酸，具有一定的酸性。 盐酸\nHCl\n\n硫酸\nH2SO4\n\n硝酸\nHNO3\n\n图1-9 三种常用的酸：盐酸、硫酸、硝酸图1-10\n\n含酸的水果物质溶解于水或受热熔化而形成自由移动离子 的过 程，叫做\n电离。 醋、胃液等是不同的物质，为什么都呈酸性？科学家研究证明，这些溶液会呈酸性是由于其中含有一类特殊的物质—\n酸（acid）。食醋里含有醋酸，人的胃液里含有盐酸，柠檬、柑橘等水果中含有柠檬酸。这些酸在水中电离时，生成的阳离子都是相同的一种粒子，这种粒子就是氢离子（H+）。 我们电离产生的阳离子只有氢离子。 盐酸硫酸\n\n-\n\nHCl＝H+＋Cl\n\n硝酸\n\n-\n\nH2SO4＝2H+＋SO42\n\n-\n\nHNO3＝H+＋NO3\n\n图1-11 常见的酸我们把某种酸电离产生的阴离子叫做这种酸的酸根离子，如 SO42- 是\nH2SO4 的酸根。 6 第章\n\nDIYIZHANG WUZHIJIQIBIANHUA\n\n物质及其变化生活中我们还经常接触另一类物质—碱性物质，如石灰水、氨水等， 它们都含有碱（base）。例如，石灰水中 含有 碱 —氢氧 化钙， 氨水（NH3\n石灰水的水溶液）也是碱。与酸相类似，许多碱在水中电离时，生成的阴离子都氢氧化钠是相同的一种粒子，所不同的是这种粒图1-12 呈碱性的物质子是氢氧根离子（OH-）。 实验室和工农业生产中，常用具有碱性的物质有烧碱（氢氧化钠）、熟石灰（氢氧化钙）、氢氧化钾、氢氧化钡、氨水等。 酸碱指示剂酸性和碱性的物质并不一定都具有特殊的气味或颜色，我们应如何判断物质的酸碱性呢？ 有一类物质，在酸性和碱性溶液里能呈现出不同的颜色，因此能成为我们判断酸碱性的依据。 活动氢氧化钙溶液氢氧化钠溶液稀盐酸石蕊稀硫酸,846,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,5,904,2025-07-21T14:23:48.778Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.7192755498059509,0.7999999999999999,0.846,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_6,6,酸碱指示剂酸性和碱性的物质并不一定都具有特殊的气味或颜色，我们应如何判断物质的酸碱性呢？ 有一类物质，在酸性和碱性溶液里能呈现出不同的颜色，因此能成为我们判断酸碱性的依据。 活动氢氧化钙溶液氢氧化钠溶液稀盐酸石蕊稀硫酸取 4 支试 管， 分别 加入 稀硫 酸、\n稀盐酸、氢氧化钠溶液、氢氧化钙溶液。 然后在 4 支试管内分别滴入几滴紫色石蕊（litmus）试液，如图 1-13 所示。 观察并记录石蕊试液在 4 种溶液中呈现的颜色。 在稀硫酸中：_____________。 图1-13 用石蕊试液判断酸碱性在稀盐酸中：_____________。 在氢氧化钠溶液中：________________。 在氢氧化钙溶液中：________________。 实验表明：酸能使紫色石蕊试液变 ____ 色，碱能使紫色石蕊试液变\n_____ 色。 在酸 性或 碱性 溶液 里能 显示 出不 同颜 色的 物质， 叫做 酸碱 指示 剂\n（acid-base indicator），通常简称指示剂。下面是常见的指示剂和它们在酸性或碱性溶液中的颜色。 7 科学九年级上册\nKEXUE JIUNIANJISHANGCE\n\n表 1-1 常用指示剂及其在酸性、碱性溶液中的颜色指示剂酸性溶液碱性溶液石蕊试液（紫色）\n\n红色蓝色酚酞试液（无色）\n\n无色红色蓝色石蕊试纸红色不变色红色石蕊试纸不变色蓝色阅读自制酸碱指示剂许多植物的花、果、茎、叶中都含有某些显色的物质，它们在酸性溶液或碱性溶液里会显示不同的颜色。 如果你有兴趣， 可以取这些植物的花、\n果、\n茎、叶切碎捣烂，用酒精浸制，所得的浸出液可以作为酸碱指示剂，如表 1-2\n所示。 表 1-2 某些花浸出液的变色情况花名花的颜色月季花变色情况酸性碱性红色红色黄色菊花紫色红色黄色丝瓜花黄色黄绿色黄色一串红红色红色黄绿色,777,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,6,891,2025-07-21T14:23:48.778Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.7429775280898876,0.7999999999999999,0.777,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_7,7,花的颜色月季花变色情况酸性碱性红色红色黄色菊花紫色红色黄色丝瓜花黄色黄绿色黄色一串红红色红色黄绿色溶液酸碱性的强弱程度石蕊试液虽然能够测定物质的酸碱性，但不能反映酸碱性的强弱，而物质酸碱性的强弱却与我们的生活密切相关。例如，土地的盐碱化使土壤碱性增强，如图 1-14 所示；一般的雨水具有微弱的酸性，但有些地方由于工业废气的过量排放，雨水酸性过强，形成酸雨，造成公害，如图 1-15 所示。为了了解和控制物质的酸碱性，我们需要测定物质酸碱性的强弱。 8\n\n图1-14 盐碱地图1-15 被酸雨伤害的树木第\n章\n\n酸性增强活动\n\n10\n\n中性图1-16\n\n图1-17 pH试纸与标准比色卡\n\n11\n\n12\n\n13\n\nDIYIZHANG WUZHIJIQIBIANHUA\n\n物质及其变化\n\npH 是反映物质酸碱性强弱的指标，它的范围通常在 0~14 之间。pH\n越低，酸性越强；pH 越高，碱性越强；pH 等于 7 的物质呈中性，如图 1-16\n所示。 14\n\n碱性增强\n\npH和酸碱性测定物质酸碱性强弱用p H试纸测最常用、最简单的方法是试的方法比较粗略，精确的测试可使用 pH 试纸，如图 1-17\n使用一种称 为酸所示。这种试纸在酸碱性度计的仪器。 强弱不同的溶液里会显示出不同的颜色。测定的方法是：用洁净的玻璃棒蘸取被测试的溶液， 滴在 pH 试纸上，将试纸显示的颜色与标准比色卡对照，看与哪种颜色最接近，从而确定被测溶液的 pH。根据 pH 便可判断溶液的酸碱性强弱。 1．用玻璃棒分别蘸取少许水、柠檬汁、白醋、盐酸、肥皂水、洗涤剂、\n4% 氢氧化钠溶液，滴在 pH 试纸中部，观察试纸的颜色变化。 2．在白色点滴板的空穴（或小试管）里分别滴入几滴上述样品，再滴加\n2~3 滴紫色石蕊试液，观察其颜色的变化，并将上述实验结果都填入表 1-3 中。 表 1-3 实验过程中物质的颜色变化试液\n\npH 试纸紫色石蕊试液水\n柠檬汁白醋盐酸肥皂水洗涤剂\n4% 氢氧化钠溶液\n\n9 科学九年级上册\nKEXUE JIUNIANJISHANGCE,869,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,7,987,2025-07-21T14:23:48.778Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.7605095541401274,0.7999999999999999,0.869,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_8,8,pH 试纸紫色石蕊试液水\n柠檬汁白醋盐酸肥皂水洗涤剂\n4% 氢氧化钠溶液\n\n9 科学九年级上册\nKEXUE JIUNIANJISHANGCE\n\n你能得出什么结论？ ____________________________________________\n__________________________________________________________________。 阅读我们身边物质的pH\n\npH 是定量反映物质酸碱性强弱的重要指标， 它与我们的生活密切相关。 人体血液的 pH 为 7.35 ~ 7.45。当血液的 pH 降到 7.0 以下或升到 7.8\n以上时，人就有生命危险。人处在通风不良的环境中时间过长，吸入的二氧化碳过多，血液中二氧化碳的含量增大，酸性就会增强，从而引起恶心、头晕等症状。 香皂、\n药皂的 pH 也有所不同。 人的汗液的 pH 大约为 5.5 ~ 6.6。洗衣皂、\n洗衣皂的 pH 高，碱性强，适用于洗衣物； 香皂、药皂的 pH 低，适用于洗脸、\n洗澡。 牛奶的 pH 通常小于 7，酱油的 pH 为 4.8 左右，番茄的 pH ≤ 4.5。生鲜肉的 pH 为 7.0 ~ 7.4 之间，生肉久放后，由于微生物作用产生酸性物质， pH 变为 5.4 ~ 5.5。食醋的 pH 为 3 左右，因为酸性环境可抑制细菌的繁殖， 所以人们喜欢在一些食物中加入少许食醋，这样既能使食品不易变质，又可增加风味。 土壤的酸碱性的强弱对农作物生长有很大的影响，各种农作物对 pH\n有一定的适应性。一般来说，中性土壤最适宜于微生物生长繁殖，有利于土壤中有机质向有效养分转化，促进农作物生长。pH 为 4 ~ 6 的土壤会使农作物根系发黑；pH 为 8 以上的土壤会腐蚀农作物并板结成块。盐碱地的\npH 多在 9 以上，草木难生。,781,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,8,802,2025-07-21T14:23:48.778Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.6127167630057804,0.7999999999999999,0.781,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
义务教育教科书·科学九年级上册_chunk_9,9,练习\n1. 试举出几种呈酸性或碱性的物质。 2. 用 pH 试纸测试物质酸碱性的强弱，测得的 pH 越高，________ 越强；pH 越低， ________ 越强。当 pH=7 时，物质呈 ________ 性。 3. 取周围的若干种液体物质，用 pH 试纸测试它们的酸碱度。 4. 制作红色卷心菜汁指示剂，并用它测试下列几种家用液体，找出该指示剂在不同溶液中颜色变化的规律。 滴眼液柠檬汁食醋食盐肥皂发酵粉洗净剂\n\n10 第章\n\nDIYIZHANG WUZHIJIQIBIANHUA\n\n3 节常见的酸物质及其变化第\n\n我们把各种各样的物质，按照它们的组成和性质的相似性或不同点， 分成几个大类，酸就是常见的一大类物质。 人的胃液里含有一种酸—盐酸，汽车常用的电瓶（蓄电池）里含有硫酸溶液，食醋里含有 3%~5% 的醋酸，酸雨中含有极少量的硫酸和硝酸。盐酸、\n硫酸、硝酸和醋酸是几种重要的酸。 盐酸\n盐酸（hydrochloric acid）是工业上常用的酸，它的化学式是 HCl。 活动\n1．查阅盐酸试剂瓶的标签上写了哪些内容。你能看懂那些内容吗？ 2．观察试剂瓶中盐酸的颜色和状态。 3．打开盐酸试剂瓶（脸不要正对瓶口上方），观察瓶口有什么现象发生。用手轻轻扇动， 小心地闻一下盐酸的气味。盐酸具有 ____________ 气味。 图1-18 盐酸的挥发性\n4．在盛有少量稀盐酸的试管里滴入几滴硝酸银溶液，观察发生了什么变化。 ___________\n_______________________。 反应的化学方程式为： HCl ＋ AgNO3=AgCl↓＋ HNO3\n\n浓盐酸和浓硝酸均具有挥发性，用后要及时把试剂瓶盖好。 A g C l是不溶 于水或 酸的\n白色沉淀，所以硝酸银溶液可以用于检验盐酸或氯离子的存在。 11 科学九年级上册\nKEXUE JIUNIANJISHANGCE\n\n鸡蛋壳的主要成分是碳酸钙。 活动,817,0,unknown,text-extracted,,2.0,义务教育教科书·科学九年级上册,9,882,2025-07-21T14:23:48.778Z,2.0,2025-07-20T03:32:08.393Z,九年级,[object Object],node-poppler,unknown,0.6612685560053981,0.7999999999999999,0.817,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/科学/浙教版-浙江教育出版社/九年级/义务教育教科书·科学九年级上册.pdf,义务教育教科书·科学九年级上册.json,科学,110694
